round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
v2b,2,complejo,minimax,MiniMax-M1-80K + RAG,success,4,3,2,3,3.0,"['No menciona bifosfonatos o denosumab para metástasis óseas líticas sintomáticas', 'Confunde criterios de PD-L1 para atezolizumab (menciona CPS ≥1 cuando debe ser ≥1% en células inmunes)']","['Atezolizumab con criterio CPS ≥1 (el estudio IMpassion130 usó expresión en células inmunes, no CPS)']"
v2b,2,complejo,sonnet,Sonnet 4 + RAG,success,5,3,3,4,3.7,[],"['Supervivencia global mediana de 12-18 meses no está especificada en las guías proporcionadas', 'Evaluación de respuesta cada 6-9 semanas es más frecuente que lo habitual (típicamente cada 2-3 ciclos o 6-12 semanas)']"
v2b,3,complejo,llama8b_rag,llama8b base + RAG,success,2,1,1,1,1.25,"['Recomendar erlotinib/gefitinib en lugar de osimertinib como primera línea', 'Afirmar que PD-L1 ≥50% es necesario para usar TKI EGFR', 'No reconocer que en EGFR mutado, la terapia dirigida tiene prioridad sobre inmunoterapia independientemente del PD-L1']","['PD-L1 del 50% o más es necesario para efectividad de TKI EGFR', 'Las referencias citadas no contienen información específica sobre el caso']"
v2b,3,complejo,llama8b_ft,llama8b-onco (fine-tuned),success,3,2,1,1,1.8,"['Dosis incorrecta de 160mg para TKI de EGFR', ""Afirmación contradictoria de que 'la terapia sistémica no está recomendada' cuando el paciente requiere tratamiento sistémico"", 'No especifica osimertinib como el TKI de elección estándar', 'No menciona la evaluación del SNC con RM cerebral']","['Dosis de 160mg cada 24 horas no corresponde a ningún TKI de EGFR aprobado', 'La combinación cisplatino-gemcitabina como segunda línea después de intolerancia a TKI no es el estándar actual']"
v2b,3,complejo,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['Estadificación incorrecta como estadio III en lugar de IVA', 'No identificar osimertinib como tratamiento de primera línea estándar', 'Sugerir considerar cirugía en enfermedad metastásica', 'No reconocer que el derrame pleural maligno constituye M1a', 'Confundir guías de SCLC con NSCLC']","['Menciona considerar cirugía para enfermedad estadio III cuando es claramente metastásica', 'Cita guías de SCLC para un caso de adenocarcinoma (NSCLC)', 'Sugiere erlotinib y gefitinib sin mencionar la superioridad de osimertinib']"
v2b,3,complejo,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,2,0,1,0,0.75,"['Recomendar quimioterapia + inmunoterapia como primera línea en EGFR mutado es un error crítico', 'No mencionar osimertinib, el estándar de tratamiento actual para EGFR mutado', 'Ignorar que la inmunoterapia está contraindicada como primera línea en mutaciones driver']","[""Cita 'guías ESMO 2025' que no existen"", 'Afirma incorrectamente que la combinación quimio + ICI es primera línea en EGFR mutado', 'Inventa recomendaciones no respaldadas por ninguna guía actual']"
v2b,3,complejo,minimax,MiniMax-M1-80K + RAG,success,4,3,2,3,3.0,"['Cita guías de mesotelioma pleural maligno (ESMO) en lugar de las guías apropiadas de NSCLC', 'No menciona la evaluación obligatoria del SNC con RM cerebral antes de iniciar tratamiento']","['Menciona erlotinib, gefitinib y afatinib como opciones equivalentes a osimertinib, cuando osimertinib es claramente el estándar preferido según FLAURA', 'Cita el Consenso de Cáncer de Mama México 2025 como guía consultada para un caso de cáncer pulmonar']"
v2b,3,complejo,sonnet,Sonnet 4 + RAG,success,4,2,2,3,2.7,"['No establece claramente la superioridad de osimertinib sobre TKIs de primera generación según evidencia actual', 'No menciona la contraindicación de pembrolizumab/inmunoterapia en primera línea para EGFR mutado', 'Sugiere erlotinib/gefitinib como alternativas equivalentes cuando osimertinib es claramente superior']","[""Afirma que osimertinib es el 'ITK-EGFR de tercera generación preferido' sin citar la evidencia FLAURA que lo establece como estándar""]"
v2b,4,moderado,llama8b_rag,llama8b base + RAG,success,3,1,1,1,1.5,"['Omisión de quimioterapia sistémica (cisplatino-etopósido) que es el pilar del tratamiento', 'Dosis de radioterapia incorrectas (20-30 Gy son para metástasis cerebrales, no tratamiento torácico primario)', 'No menciona radioterapia torácica concurrente', 'Omisión de irradiación craneal profiláctica (PCI)', 'Sugiere cirugía como opción cuando raramente está indicada en SCLC']","['Cita NCCN 2024 con dosis de RT incorrectas para el contexto', 'Referencias a CMCM 2025 para cáncer de pulmón cuando el consenso es para cáncer de mama', 'Las referencias PubMed parecen inventadas sin números reales de publicación']"
v2b,4,moderado,llama8b_ft,llama8b-onco (fine-tuned),success,2,0,1,1,0.95,"['Cita incorrecta del Consenso de Cáncer de Mama para cáncer de pulmón', 'No menciona el esquema de quimioterapia estándar cisplatino + etopósido', 'Omite la irradiación craneal profiláctica que es parte fundamental del tratamiento', 'Fuente citada es sobre cáncer de intestino delgado, no de pulmón']","['Grado de recomendación A sin especificar correctamente el contexto', 'Referencia al Consenso Mexicano de Cáncer de Mama 2025 para tratar cáncer de pulmón']"
v2b,4,moderado,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['No proporciona respuesta al caso clínico', 'No identifica el estadio de enfermedad limitada', 'No menciona el tratamiento estándar con cisplatino-etopósido', 'No menciona radioterapia torácica concurrente', 'No menciona irradiación craneal profiláctica']",[]
v2b,4,moderado,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,4,2,1,2,2.25,"['No menciona el esquema específico cisplatino + etopósido que es estándar', 'Omite la irradiación craneal profiláctica (PCI), componente esencial del tratamiento', 'No especifica el número de ciclos de quimioterapia (4 ciclos estándar)']","['Cita ESMO 2025 con niveles de evidencia específicos que no pueden verificarse', 'Menciona que la quimioterapia de inducción no está recomendada, cuando el gold standard indica quimioterapia concurrente desde el inicio']"
v2b,4,moderado,minimax,MiniMax-M1-80K + RAG,success,5,3,2,3,3.25,"['Dosis de radioterapia incorrecta: menciona 45 Gy/30 fracciones cuando el estándar es 60-66 Gy', 'No especifica que la RT debe iniciarse en ciclos 1-2 de QT', 'Omite completamente durvalumab de consolidación post-QT-RT']","['Cita CMCM 2025 (Consenso de Cáncer de Mama) para tratamiento de cáncer de pulmón', 'Las referencias a NCCN 2024 y ESMO 2023 son genéricas sin evidencia de consulta real de estas guías']"
v2b,4,moderado,sonnet,Sonnet 4 + RAG,success,4,1,3,3,2.65,"['Cita guías de cáncer pulmonar de células NO pequeñas para tratar células pequeñas', 'Menciona irinotecan como tratamiento indicado cuando es de segunda línea', 'No reconoce que la cirugía NO está indicada en CPCP estadio limitado']","['Estadifica como T3N2M0 sin datos suficientes en el caso', 'Afirma que irinotecan está indicado basándose en información farmacológica general']"
v2b,5,simple,llama8b_rag,llama8b base + RAG,success,3,1,1,0,1.3,"['CEA de 2.1 ng/mL interpretado incorrectamente como elevado (normal <5 ng/mL)', 'No especifica ningún régimen de quimioterapia concreto para estadio IIIB', 'No menciona la ventana temporal crítica de 8 semanas para iniciar adyuvancia']","['CEA postquirúrgico elevado sugiere posibilidad de recidiva - el valor de 2.1 es normal', 'Referencias bibliográficas inventadas - NCCN 2024 en JNCCN y ESMO 2022 en Annals of Oncology con números de volumen/página específicos que no corresponden']"
v2b,5,simple,llama8b_ft,llama8b-onco (fine-tuned),success,3,0,0,0,0.75,"['Dosis incorrectas y peligrosas de pembrolizumab (200 mg/kg) y panitumumab (100 mg/kg)', 'No recomienda quimioterapia basada en oxaliplatino que es el estándar de tratamiento', 'Sugiere monoterapia con 5-FU que es insuficiente para estadio III', 'Propone inmunoterapia de primera línea sin evaluar MSI', 'No menciona duración del tratamiento ni seguimiento']","['5-FU 1000 mg/m² en dosis única - el 5-FU nunca se administra en dosis única', 'Pembrolizumab 200 mg/kg - la dosis real es 200 mg fijos o 2 mg/kg', 'Panitumumab 100 mg/kg - la dosis real es 6 mg/kg', 'Cita NCCN 2024 pero el contenido no corresponde a las recomendaciones reales']"
v2b,5,simple,gptoss_rag,gpt-oss-20b base + RAG,success,4,1,2,1,2.0,"['Dosis de CAPOX completamente incorrectas (200 mg/m² 5 días/semana no existe)', 'Duración incorrecta de quimioterapia (6 meses vs 3 meses estándar para T3N1)', 'Seguimiento incorrecto (colonoscopia cada 3 años vs 1 año)', 'No solicita MSI/MMR que es mandatorio en estadio III', 'No menciona el tiempo crítico de inicio (8 semanas postquirúrgicas)']","[""Guía 'CMCM 2025' no existe"", 'Dosis inventadas de capecitabina y oxaliplatino', 'Mención incorrecta de bevacizumab para cáncer de colon estadio III', 'CEA < 3 ng/mL como criterio de bajo riesgo (no es un criterio estándar)']"
v2b,5,simple,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,3,2,1,1,1.8,"['No especifica ningún esquema de quimioterapia concreto', 'No menciona la duración del tratamiento adyuvante', 'Omite la evaluación de MSI/MMR que es mandatoria en este contexto']","[""Cita 'CMCM 2025' que no corresponde a ninguna guía oncológica reconocida"", ""Menciona 'ESMO 2025' cuando las guías actuales son de 2023""]"
v2b,5,simple,minimax,MiniMax-M1-80K + RAG,success,5,2,2,3,2.95,"['No menciona el estudio de MSI/MMR que es obligatorio antes de decidir adyuvancia', 'No especifica la duración de 3 meses para CAPOX en T3N1 según estudio IDEA', 'Sugiere duración estándar de 6 meses sin considerar la evidencia actual de no-inferioridad de 3 meses']","['CMCM 2025 - Colegio Mexicano de Cirugía General no tiene una guía específica de cáncer de colon publicada', 'Las versiones de guías citadas (NCCN 2024, ESMO 2024) son genéricas sin números de versión reales']"
v2b,5,simple,sonnet,Sonnet 4 + RAG,success,5,2,3,3,3.2,"['No menciona la evaluación de MSI/MMR que es mandatoria en cáncer de colon estadio III', 'No discute la opción de 3 meses de tratamiento con CAPOX para bajo riesgo relativo según IDEA']",[]
v2b,6,complejo,llama8b_rag,llama8b base + RAG,success,2,0,1,2,1.15,"['Recomendar quimioterapia (FOLFOX) como primera línea en MSI-H/dMMR en lugar de inmunoterapia', 'No reconocer que MSI-H es predictivo de respuesta a pembrolizumab/nivolumab+ipilimumab', 'Ignorar las guías actuales KEYNOTE-177 y CheckMate-8HW para MSI-H metastásico']","['Cita CMCM 2025 (Consenso de Cáncer de Mama y Colón) que no existe en las referencias proporcionadas', 'Las referencias PubMed listadas (1,2,3) no corresponden a estudios reales sino a las mismas guías']"
v2b,6,complejo,llama8b_ft,llama8b-onco (fine-tuned),success,2,0,1,0,0.75,"['No reconocer que MSI-H ya está reportado y su implicación terapéutica crítica', 'No recomendar inmunoterapia como primera línea en MSI-H/dMMR', 'No proporcionar ninguna opción terapéutica concreta']",['Referencia a estructura SAER no explicada ni fundamentada en guías']
v2b,6,complejo,gptoss_rag,gpt-oss-20b base + RAG,success,0,0,0,0,0.0,"['No reconoce que MSI-H tiene prioridad sobre BRAF para la decisión terapéutica', 'Sugiere incorrectamente dabrafenib + trametinib como primera línea (esto sería para BRAF V600E sin MSI-H)', 'No identifica la necesidad de inmunoterapia como primera línea en MSI-H', 'No menciona la evaluación genética obligatoria para descartar síndrome de Lynch']","['Menciona repetidamente dabrafenib + trametinib + cetuximab como tratamiento estándar, cuando en MSI-H la primera línea es inmunoterapia', 'El análisis interno muestra confusión total sobre la jerarquía de biomarcadores en cáncer colorrectal']"
v2b,6,complejo,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,2,0,1,1,0.95,"['Recomienda quimioterapia + pembrolizumab cuando en MSI-H la inmunoterapia debe usarse SOLA como primera línea', 'No reconoce la prioridad del MSI-H sobre BRAF V600E para decisiones terapéuticas', ""Cita 'ESMO 2025' que no existe""]","[""Referencia a 'guías ESMO 2025' (no publicadas aún)"", 'Combinación pembrolizumab + FOLFOX + bevacizumab no es el estándar en MSI-H metastásico']"
v2b,6,complejo,minimax,MiniMax-M1-80K + RAG,success,4,4,3,3,3.55,"['No recomienda consejería genética en paciente joven (42 años) con MSI-H/dMMR, lo cual es mandatorio para descartar síndrome de Lynch']","[""Cita 'NCCN_Guidelines_-_Immunotherapy_in_Cancer' que no existe en las referencias proporcionadas"", 'Menciona dosis de ipilimumab como 1 mg/kg cada 6 semanas, cuando el esquema estándar con nivolumab es 3 mg/kg cada 2-3 semanas']"
v2b,6,complejo,sonnet,Sonnet 4 + RAG,success,4,3,3,4,3.45,[],['Afirma que MSI ocurre en 19% de cánceres colorrectales sin especificar que esto se refiere a defectos somáticos según la fuente citada']
v2b,7,simple,llama8b_rag,llama8b base + RAG,success,2,1,1,1,1.25,"['No clasificar el caso como riesgo intermedio favorable', 'Omitir la vigilancia activa como opción válida', 'No mencionar la prostatectomía radical como alternativa', 'Recomendar solo radioterapia sin considerar otras opciones']","['Referencias falsas de NCCN y ESMO en Annals of Oncology con DOIs inventados', 'Citar CMCM (Consenso Cáncer Mama México) para un caso de próstata', 'Afirmar que ESMO recomienda radioterapia como opción principal sin evidencia']"
v2b,7,simple,llama8b_ft,llama8b-onco (fine-tuned),success,1,0,0,0,0.25,"['Recomendar watchful waiting (observación pasiva) en lugar de tratamiento activo o vigilancia activa para cáncer de riesgo intermedio', 'Confundir guías de cáncer de mama (CMCM) con cáncer de próstata', 'No identificar correctamente el grupo de riesgo intermedio favorable', 'No mencionar ninguna opción curativa estándar (cirugía o radioterapia)']","['Citar CMCM 2025 (Consenso Cáncer de Mama México) para cáncer de próstata', 'Afirmar que la observación tiene grado de recomendación A para este caso específico']"
v2b,7,simple,gptoss_rag,gpt-oss-20b base + RAG,success,2,1,2,1,1.5,"[""Clasificación incorrecta como riesgo 'moderado-alto' en lugar de riesgo intermedio favorable"", 'No ofrece vigilancia activa como opción válida para riesgo intermedio favorable', 'Recomienda ADT como monoterapia, lo cual no está indicado en enfermedad localizada', ""Confunde 20% de compromiso del cilindro con 'volumen prostático de 20 mL'""]","['Volumen prostático de 20 mL (dato no proporcionado)', 'Gammagrafía ósea cada 2 años en seguimiento (no respaldado por guías)', 'Ecografía transrectal cada 6-12 meses en seguimiento (no es práctica estándar)', 'Referencias a CMCM 2025 para cáncer de próstata (el consenso es de mama)']"
v2b,7,simple,gptoss_ft,gpt-oss-20b-onco (fine-tuned),success,2,1,1,1,1.25,"['Incluir inhibidores de 5α-reductasa como terapia sistémica para cáncer de próstata', 'No mencionar prostatectomía radical como opción estándar de tratamiento', 'No clasificar correctamente el riesgo del paciente como intermedio favorable']","['Inhibidores de 5α-reductasa como parte del manejo del cáncer de próstata (estos son para hiperplasia prostática benigna, no para cáncer)']"
